[RUN] method=lora dataset=dtd classes=47 trainable=183,599 (0.214%) lr=0.001 epochs=20 amp=torch.bfloat16
  epoch 1/20  loss=4.2760  test_acc=38.46  best=38.46  (59s)
  epoch 2/20  loss=1.8500  test_acc=74.41  best=74.41  (13s)
  epoch 3/20  loss=1.2416  test_acc=79.10  best=79.10  (13s)
  epoch 4/20  loss=1.0437  test_acc=79.47  best=79.47  (13s)
  epoch 5/20  loss=0.9452  test_acc=79.73  best=79.73  (13s)
  epoch 6/20  loss=0.8858  test_acc=80.16  best=80.16  (13s)
  epoch 7/20  loss=0.8461  test_acc=80.37  best=80.37  (13s)
  epoch 8/20  loss=0.8208  test_acc=80.05  best=80.37  (13s)
  epoch 9/20  loss=0.8028  test_acc=81.01  best=81.01  (13s)
  epoch 10/20  loss=0.7864  test_acc=81.28  best=81.28  (13s)
  epoch 11/20  loss=0.7797  test_acc=81.60  best=81.60  (13s)
  epoch 12/20  loss=0.7731  test_acc=80.74  best=81.60  (13s)
  epoch 13/20  loss=0.7669  test_acc=81.22  best=81.60  (13s)
  epoch 14/20  loss=0.7623  test_acc=81.17  best=81.60  (13s)
  epoch 15/20  loss=0.7588  test_acc=81.28  best=81.60  (13s)
  epoch 16/20  loss=0.7570  test_acc=81.38  best=81.60  (13s)
  epoch 17/20  loss=0.7559  test_acc=81.06  best=81.60  (13s)
  epoch 18/20  loss=0.7548  test_acc=81.28  best=81.60  (13s)
  epoch 19/20  loss=0.7539  test_acc=81.33  best=81.60  (13s)
  epoch 20/20  loss=0.7536  test_acc=81.38  best=81.60  (13s)
[DONE] lora/dtd  best_acc=81.60  trainable%=0.214  mem=7120MB  time=420s
